TelecomFact_ID,Country_Key,Time_Key,NetworkTypeKey,NetworkAccessKey,Telecom_Key,Unit_Key,MeasureValue
1636,35,6,1,3,2,2,373032.0
3244,35,6,1,6,2,2,2291142.0
4180,35,6,1,7,2,2,286421.0
2668,35,6,1,10,2,2,5056.0
3662,35,6,1,11,2,2,1087.0
412,35,6,1,12,2,2,4160812.0
4759,35,6,2,4,2,2,7734540.0
5356,35,6,2,5,2,2,507836.0
6057,35,6,2,8,2,2,1230320.0
6599,35,6,2,9,1,1,4.72
1024,35,6,2,12,2,2,8242376.0
2208,35,7,1,2,2,2,1196671.0
1637,35,7,1,3,2,2,308615.0
3245,35,7,1,6,2,2,2439859.0
4181,35,7,1,7,2,2,278993.0
2669,35,7,1,10,2,2,5338.0
3663,35,7,1,11,2,2,1113.0
413,35,7,1,12,2,2,4230589.0
4760,35,7,2,4,2,2,7916380.0
5357,35,7,2,5,2,2,574987.0
6058,35,7,2,8,2,2,1273653.0
1025,35,7,2,12,2,2,8491367.0
2209,35,8,1,2,2,2,1195396.0
1638,35,8,1,3,2,2,257904.0
3246,35,8,1,6,2,2,2585172.0
4182,35,8,1,7,2,2,268298.0
2670,35,8,1,10,2,2,5455.0
3664,35,8,1,11,2,2,1536.0
414,35,8,1,12,2,2,4313761.0
4761,35,8,2,4,2,2,8501080.0
5358,35,8,2,5,2,2,612648.0
6059,35,8,2,8,2,2,1332579.0
6600,35,8,2,9,1,1,5.86
1026,35,8,2,12,2,2,9113728.0
2210,35,9,1,2,2,2,1190584.0
1639,35,9,1,3,2,2,213488.0
3247,35,9,1,6,2,2,2713579.0
4183,35,9,1,7,2,2,258416.0
2671,35,9,1,10,2,2,5964.0
3665,35,9,1,11,2,2,1801.0
415,35,9,1,12,2,2,4383832.0
4762,35,9,2,4,2,2,8799979.0
5359,35,9,2,5,2,2,705745.0
6060,35,9,2,8,2,2,1330986.0
6601,35,9,2,9,1,1,5.46
1027,35,9,2,12,2,2,9505724.0
2211,35,10,1,2,2,2,1188983.0
1640,35,10,1,3,2,2,178067.0
3248,35,10,1,6,2,2,2845207.0
4184,35,10,1,7,2,2,251469.0
2672,35,10,1,10,2,2,6412.0
3666,35,10,1,11,2,2,2641.0
416,35,10,1,12,2,2,4472779.0
5627,35,10,2,1,2,2,1254890.0
4763,35,10,2,4,2,2,9122735.0
5360,35,10,2,5,2,2,711048.0
6061,35,10,2,8,2,2,1403084.0
6602,35,10,2,9,1,1,7.68
1028,35,10,2,12,2,2,9833783.0
2212,35,11,1,2,2,2,1178800.0
1641,35,11,1,3,2,2,149804.0
3249,35,11,1,6,2,2,2945360.0
4185,35,11,1,7,2,2,244616.0
2673,35,11,1,10,2,2,7119.0
3667,35,11,1,11,2,2,4157.0
417,35,11,1,12,2,2,4529856.0
5628,35,11,2,1,2,2,1860038.0
4764,35,11,2,4,2,2,9372029.0
5361,35,11,2,5,2,2,807325.0
6062,35,11,2,8,2,2,1479302.0
6603,35,11,2,9,1,1,9.16
1029,35,11,2,12,2,2,10179354.0
2213,35,12,1,2,2,2,1171993.0
1642,35,12,1,3,2,2,127713.0
3250,35,12,1,6,2,2,3048048.0
4186,35,12,1,7,2,2,241390.0
2674,35,12,1,10,2,2,7643.0
3668,35,12,1,11,2,2,4283.0
418,35,12,1,12,2,2,4601070.0
5629,35,12,2,1,2,2,2315496.0
4765,35,12,2,4,2,2,9728692.0
5362,35,12,2,5,2,2,727577.0
6063,35,12,2,8,2,2,1163584.0
6604,35,12,2,9,1,1,9.98
1030,35,12,2,12,2,2,10456269.0
2214,35,13,1,2,2,2,1068276.0
1643,35,13,1,3,2,2,108406.0
3251,35,13,1,6,2,2,3121831.0
4187,35,13,1,7,2,2,237163.0
2675,35,13,1,10,2,2,8960.0
3669,35,13,1,11,2,2,6073.0
419,35,13,1,12,2,2,4550709.0
5630,35,13,2,1,2,2,2924657.0
4766,35,13,2,4,2,2,9927361.0
5363,35,13,2,5,2,2,822360.0
6064,35,13,2,8,2,2,1225634.0
6605,35,13,2,9,1,1,11.46
1031,35,13,2,12,2,2,10749721.0
2215,35,14,1,2,2,2,1040466.0
1644,35,14,1,3,2,2,90647.0
3252,35,14,1,6,2,2,3234184.0
4188,35,14,1,7,2,2,232295.0
2676,35,14,1,10,2,2,9398.0
3670,35,14,1,11,2,2,7727.0
420,35,14,1,12,2,2,4614717.0
5631,35,14,2,1,2,2,4093482.0
4767,35,14,2,4,2,2,10105088.0
5364,35,14,2,5,2,2,630882.0
6065,35,14,2,8,2,2,1234659.0
6606,35,14,2,9,1,1,12.2
1032,35,14,2,12,2,2,10735970.0
2386,36,1,1,2,2,2,1139216.0
1815,36,1,1,3,2,2,709134.0
3423,36,1,1,6,2,2,2844152.0
4334,36,1,1,7,2,2,24863.0
2819,36,1,1,10,2,2,214035.0
3834,36,1,1,11,2,2,611.0
591,36,1,1,12,2,2,4932011.0
4938,36,1,2,4,2,2,17404303.0
5501,36,1,2,5,2,2,1780110.0
6760,36,1,2,9,1,1,2.32
1203,36,1,2,12,2,2,19184413.0
2387,36,2,1,2,2,2,1105866.0
1816,36,2,1,3,2,2,647218.0
3424,36,2,1,6,2,2,3074957.0
4335,36,2,1,7,2,2,24258.0
2820,36,2,1,10,2,2,236697.0
3835,36,2,1,11,2,2,614.0
592,36,2,1,12,2,2,5089610.0
4939,36,2,2,4,2,2,18160707.0
5502,36,2,2,5,2,2,1679813.0
6761,36,2,2,9,1,1,2.61
1204,36,2,2,12,2,2,19840520.0
2388,36,3,1,2,2,2,1068602.0
1817,36,3,1,3,2,2,585698.0
3425,36,3,1,6,2,2,3204645.0
4336,36,3,1,7,2,2,23792.0
2821,36,3,1,10,2,2,250103.0
3836,36,3,1,11,2,2,612.0
593,36,3,1,12,2,2,5133452.0
4940,36,3,2,4,2,2,17909236.0
5503,36,3,2,5,2,2,1558207.0
6762,36,3,2,9,1,1,3.42
1205,36,3,2,12,2,2,19467443.0
2389,36,4,1,2,2,2,1025365.0
1818,36,4,1,3,2,2,547952.0
3426,36,4,1,6,2,2,3381710.0
4337,36,4,1,7,2,2,22262.0
2822,36,4,1,10,2,2,299320.0
3837,36,4,1,11,2,2,617.0
594,36,4,1,12,2,2,5277226.0
4941,36,4,2,4,2,2,17962692.0
5504,36,4,2,5,2,2,1455746.0
6763,36,4,2,9,1,1,3.77
1206,36,4,2,12,2,2,19418438.0
2390,36,5,1,2,2,2,1016107.0
1819,36,5,1,3,2,2,501195.0
3427,36,5,1,6,2,2,3561174.0
4338,36,5,1,7,2,2,20490.0
2823,36,5,1,10,2,2,354244.0
3838,36,5,1,11,2,2,637.0
595,36,5,1,12,2,2,5453847.0
4942,36,5,2,4,2,2,17668298.0
5505,36,5,2,5,2,2,1413195.0
6764,36,5,2,9,1,1,4.68
1207,36,5,2,12,2,2,19081493.0
2391,36,6,1,2,2,2,923999.0
1820,36,6,1,3,2,2,445569.0
3428,36,6,1,6,2,2,3892553.0
4339,36,6,1,7,2,2,27610.0
2824,36,6,1,10,2,2,394343.0
3839,36,6,1,11,2,2,650.0
596,36,6,1,12,2,2,5684724.0
4943,36,6,2,4,2,2,18353154.0
5506,36,6,2,5,2,2,1848119.0
6765,36,6,2,9,1,1,4.87
1208,36,6,2,12,2,2,20201273.0
2392,36,7,1,2,2,2,861975.0
1821,36,7,1,3,2,2,377549.0
3429,36,7,1,6,2,2,4164815.0
4340,36,7,1,7,2,2,18724.0
2825,36,7,1,10,2,2,428424.0
3840,36,7,1,11,2,2,745.0
597,36,7,1,12,2,2,5852232.0
5699,36,7,2,1,2,2,52577.0
4944,36,7,2,4,2,2,18486233.0
5507,36,7,2,5,2,2,1734252.0
6766,36,7,2,9,1,1,5.67
1209,36,7,2,12,2,2,20220485.0
2393,36,8,1,2,2,2,793173.0
1822,36,8,1,3,2,2,336411.0
3430,36,8,1,6,2,2,4516196.0
4341,36,8,1,7,2,2,18273.0
2826,36,8,1,10,2,2,435906.0
3841,36,8,1,11,2,2,738.0
598,36,8,1,12,2,2,6100697.0
5700,36,8,2,1,2,2,238670.0
4945,36,8,2,4,2,2,19294349.0
5508,36,8,2,5,2,2,1585552.0
6767,36,8,2,9,1,1,6.2
1210,36,8,2,12,2,2,20879901.0
2394,36,9,1,2,2,2,727157.0
1823,36,9,1,3,2,2,281454.0
3431,36,9,1,6,2,2,4742565.0
4342,36,9,1,7,2,2,17927.0
2827,36,9,1,10,2,2,414108.0
3842,36,9,1,11,2,2,806.0
599,36,9,1,12,2,2,6184017.0
5701,36,9,2,1,2,2,408742.0
4946,36,9,2,4,2,2,19358562.0
5509,36,9,2,5,2,2,1593547.0
6768,36,9,2,9,1,1,6.89
1211,36,9,2,12,2,2,20952109.0
2395,36,10,1,2,2,2,712292.0
1824,36,10,1,3,2,2,225413.0
3432,36,10,1,6,2,2,4992147.0
4343,36,10,1,7,2,2,20457.0
2828,36,10,1,10,2,2,373174.0
3843,36,10,1,11,2,2,1679.0
600,36,10,1,12,2,2,6325162.0
5702,36,10,2,1,2,2,723169.0
4947,36,10,2,4,2,2,19658734.0
5510,36,10,2,5,2,2,1515351.0
6769,36,10,2,9,1,1,7.53
1212,36,10,2,12,2,2,21174085.0
2396,36,11,1,2,2,2,698276.0
1825,36,11,1,3,2,2,162327.0
3433,36,11,1,6,2,2,5236179.0
4344,36,11,1,7,2,2,20850.0
2829,36,11,1,10,2,2,325686.0
3844,36,11,1,11,2,2,2241.0
601,36,11,1,12,2,2,6445559.0
5703,36,11,2,1,2,2,1507438.0
4948,36,11,2,4,2,2,19946575.0
5511,36,11,2,5,2,2,1360940.0
6770,36,11,2,9,1,1,8.89
1213,36,11,2,12,2,2,21307515.0
2397,36,12,1,2,2,2,697051.0
1826,36,12,1,3,2,2,116331.0
3434,36,12,1,6,2,2,5450847.0
4345,36,12,1,7,2,2,18444.0
2830,36,12,1,10,2,2,303419.0
3845,36,12,1,11,2,2,1715.0
602,36,12,1,12,2,2,6587807.0
5704,36,12,2,1,2,2,2289784.0
4949,36,12,2,4,2,2,20388418.0
5512,36,12,2,5,2,2,1106933.0
6771,36,12,2,9,1,1,9.8
1214,36,12,2,12,2,2,21495351.0
2398,36,13,1,2,2,2,679348.0
1827,36,13,1,3,2,2,79610.0
3435,36,13,1,6,2,2,5625636.0
4346,36,13,1,7,2,2,26768.0
2831,36,13,1,10,2,2,276659.0
3846,36,13,1,11,2,2,2161.0
603,36,13,1,12,2,2,6690182.0
5705,36,13,2,1,2,2,2860555.0
4950,36,13,2,4,2,2,20423074.0
5513,36,13,2,5,2,2,881074.0
6772,36,13,2,9,1,1,11.22
1215,36,13,2,12,2,2,21304148.0
2399,36,14,1,2,2,2,659160.0
1828,36,14,1,3,2,2,50780.0
3436,36,14,1,6,2,2,5801784.0
4347,36,14,1,7,2,2,26722.0
2832,36,14,1,10,2,2,266309.0
3847,36,14,1,11,2,2,2568.0
604,36,14,1,12,2,2,6807323.0
5706,36,14,2,1,2,2,3509092.0
4951,36,14,2,4,2,2,20873758.0
5514,36,14,2,5,2,2,844638.0
6773,36,14,2,9,1,1,11.45
1216,36,14,2,12,2,2,21718396.0
2216,37,1,1,2,2,2,175006.0
1645,37,1,1,3,2,2,494016.0
3253,37,1,1,6,2,2,438823.0
4189,37,1,1,7,2,2,356749.0
2677,37,1,1,10,2,2,4583.0
3671,37,1,1,11,2,2,1237.0
421,37,1,1,12,2,2,1470414.0
4768,37,1,2,4,2,2,4173711.0
5365,37,1,2,5,2,2,614561.0
6066,37,1,2,8,2,2,716860.0
6607,37,1,2,9,1,1,0.57
1033,37,1,2,12,2,2,4788272.0
2217,37,2,1,2,2,2,181169.0
1646,37,2,1,3,2,2,484749.0
3254,37,2,1,6,2,2,469671.0
4190,37,2,1,7,2,2,374405.0
2678,37,2,1,10,2,2,4600.0
3672,37,2,1,11,2,2,1167.0
422,37,2,1,12,2,2,1515761.0
4769,37,2,2,4,2,2,4363703.0
5366,37,2,2,5,2,2,651049.0
6067,37,2,2,8,2,2,797755.0
6608,37,2,2,9,1,1,0.71
1034,37,2,2,12,2,2,5014752.0
2218,37,3,1,2,2,2,179727.0
1647,37,3,1,3,2,2,487081.0
3255,37,3,1,6,2,2,488394.0
4191,37,3,1,7,2,2,394373.0
2679,37,3,1,10,2,2,3481.0
3673,37,3,1,11,2,2,1083.0
423,37,3,1,12,2,2,1554139.0
4770,37,3,2,4,2,2,3738752.0
5367,37,3,2,5,2,2,514862.0
6068,37,3,2,8,2,2,896398.0
6609,37,3,2,9,1,1,0.73
1035,37,3,2,12,2,2,4253614.0
2219,37,4,1,2,2,2,180956.0
1648,37,4,1,3,2,2,485018.0
3256,37,4,1,6,2,2,525748.0
4192,37,4,1,7,2,2,408094.0
2680,37,4,1,10,2,2,3773.0
3674,37,4,1,11,2,2,1041.0
424,37,4,1,12,2,2,1604630.0
4771,37,4,2,4,2,2,3848988.0
5368,37,4,2,5,2,2,510481.0
6069,37,4,2,8,2,2,984964.0
6610,37,4,2,9,1,1,0.89
1036,37,4,2,12,2,2,4359469.0
2220,37,5,1,2,2,2,193047.0
1649,37,5,1,3,2,2,480974.0
3257,37,5,1,6,2,2,572372.0
4193,37,5,1,7,2,2,426883.0
2681,37,5,1,10,2,2,3665.0
3675,37,5,1,11,2,2,986.0
425,37,5,1,12,2,2,1677927.0
4772,37,5,2,4,2,2,3643236.0
5369,37,5,2,5,2,2,484510.0
6070,37,5,2,8,2,2,1054666.0
6611,37,5,2,9,1,1,1.37
1037,37,5,2,12,2,2,4127746.0
2221,37,6,1,2,2,2,195305.0
1650,37,6,1,3,2,2,474458.0
3258,37,6,1,6,2,2,624219.0
4194,37,6,1,7,2,2,451113.0
2682,37,6,1,10,2,2,3633.0
3676,37,6,1,11,2,2,943.0
426,37,6,1,12,2,2,1749671.0
4773,37,6,2,4,2,2,3880409.0
5370,37,6,2,5,2,2,296804.0
6071,37,6,2,8,2,2,1257533.0
6612,37,6,2,9,1,1,1.41
1038,37,6,2,12,2,2,4177213.0
2222,37,7,1,2,2,2,193169.0
1651,37,7,1,3,2,2,458525.0
3259,37,7,1,6,2,2,667781.0
4195,37,7,1,7,2,2,467374.0
2683,37,7,1,10,2,2,6816.0
3677,37,7,1,11,2,2,891.0
427,37,7,1,12,2,2,1794556.0
4774,37,7,2,4,2,2,4100006.0
5371,37,7,2,5,2,2,159630.0
6072,37,7,2,8,2,2,1307596.0
6613,37,7,2,9,1,1,2.03
1039,37,7,2,12,2,2,4259636.0
2223,37,8,1,2,2,2,190515.0
1652,37,8,1,3,2,2,442041.0
3260,37,8,1,6,2,2,724400.0
4196,37,8,1,7,2,2,470440.0
2684,37,8,1,10,2,2,6710.0
3678,37,8,1,11,2,2,845.0
428,37,8,1,12,2,2,1834951.0
4775,37,8,2,4,2,2,4289853.0
5372,37,8,2,5,2,2,150155.0
6073,37,8,2,8,2,2,1334068.0
6614,37,8,2,9,1,1,2.3
1040,37,8,2,12,2,2,4440008.0
2224,37,9,1,2,2,2,190347.0
1653,37,9,1,3,2,2,423039.0
3261,37,9,1,6,2,2,768304.0
4197,37,9,1,7,2,2,480662.0
2685,37,9,1,10,2,2,6623.0
3679,37,9,1,11,2,2,730.0
429,37,9,1,12,2,2,1869705.0
5632,37,9,2,1,2,2,26437.0
4776,37,9,2,4,2,2,4428953.0
5373,37,9,2,5,2,2,145703.0
6074,37,9,2,8,2,2,1290513.0
6615,37,9,2,9,1,1,3.83
1041,37,9,2,12,2,2,4574656.0
2225,37,10,1,2,2,2,189461.0
1654,37,10,1,3,2,2,406368.0
3262,37,10,1,6,2,2,810692.0
4198,37,10,1,7,2,2,491168.0
2686,37,10,1,10,2,2,6900.0
3680,37,10,1,11,2,2,4899.0
430,37,10,1,12,2,2,1909488.0
5633,37,10,2,1,2,2,472999.0
4777,37,10,2,4,2,2,4305772.0
5374,37,10,2,5,2,2,122687.0
6075,37,10,2,8,2,2,1235501.0
6616,37,10,2,9,1,1,4.74
1042,37,10,2,12,2,2,4428459.0
2226,37,11,1,2,2,2,186582.0
1655,37,11,1,3,2,2,389482.0
3263,37,11,1,6,2,2,842407.0
4199,37,11,1,7,2,2,481023.0
2687,37,11,1,10,2,2,7335.0
3681,37,11,1,11,2,2,3990.0
431,37,11,1,12,2,2,1910819.0
5634,37,11,2,1,2,2,792343.0
4778,37,11,2,4,2,2,4444154.0
5375,37,11,2,5,2,2,128847.0
6076,37,11,2,8,2,2,1242698.0
6617,37,11,2,9,1,1,4.88
1043,37,11,2,12,2,2,4573001.0
2227,37,12,1,2,2,2,184959.0
1656,37,12,1,3,2,2,374124.0
3264,37,12,1,6,2,2,883337.0
4200,37,12,1,7,2,2,463306.0
2688,37,12,1,10,2,2,7147.0
3682,37,12,1,11,2,2,3714.0
432,37,12,1,12,2,2,1916587.0
5635,37,12,2,1,2,2,1083413.0
4779,37,12,2,4,2,2,4591229.0
5376,37,12,2,5,2,2,125196.0
6077,37,12,2,8,2,2,1246692.0
6618,37,12,2,9,1,1,5.47
1044,37,12,2,12,2,2,4716425.0
2228,37,13,1,2,2,2,182888.0
1657,37,13,1,3,2,2,351273.0
3265,37,13,1,6,2,2,936049.0
4201,37,13,1,7,2,2,457390.0
2689,37,13,1,10,2,2,6726.0
3683,37,13,1,11,2,2,3986.0
433,37,13,1,12,2,2,1938312.0
5636,37,13,2,1,2,2,1439966.0
4780,37,13,2,4,2,2,4816239.0
5377,37,13,2,5,2,2,161019.0
6078,37,13,2,8,2,2,1225831.0
6619,37,13,2,9,1,1,5.91
1045,37,13,2,12,2,2,4977258.0
2229,37,14,1,2,2,2,179261.0
1658,37,14,1,3,2,2,333102.0
3266,37,14,1,6,2,2,996874.0
4202,37,14,1,7,2,2,452428.0
2690,37,14,1,10,2,2,5641.0
3684,37,14,1,11,2,2,4031.0
434,37,14,1,12,2,2,1971337.0
5637,37,14,2,1,2,2,2282602.0
4781,37,14,2,4,2,2,4855345.0
5378,37,14,2,5,2,2,116958.0
6079,37,14,2,8,2,2,1213317.0
6620,37,14,2,9,1,1,6.62
1046,37,14,2,12,2,2,4972303.0
2230,38,1,1,2,2,2,176553.0
1659,38,1,1,3,2,2,205603.0
3267,38,1,1,6,2,2,209122.0
4203,38,1,1,7,2,2,4451.0
2691,38,1,1,10,2,2,2806.0
3685,38,1,1,11,2,2,116.0
435,38,1,1,12,2,2,598651.0
4782,38,1,2,4,2,2,1441175.0
5379,38,1,2,5,2,2,97717.0
6080,38,1,2,8,2,2,68705.0
6621,38,1,2,9,1,1,4.3
1047,38,1,2,12,2,2,1538892.0
2231,38,2,1,2,2,2,175803.0
1660,38,2,1,3,2,2,200201.0
3268,38,2,1,6,2,2,222505.0
4204,38,2,1,7,2,2,4258.0
2692,38,2,1,10,2,2,2846.0
3686,38,2,1,11,2,2,107.0
436,38,2,1,12,2,2,605720.0
4783,38,2,2,4,2,2,1512365.0
5380,38,2,2,5,2,2,104146.0
6081,38,2,2,8,2,2,72201.0
6622,38,2,2,9,1,1,4.71
1048,38,2,2,12,2,2,1616511.0
2232,38,3,1,2,2,2,173746.0
1661,38,3,1,3,2,2,194636.0
3269,38,3,1,6,2,2,235679.0
4205,38,3,1,7,2,2,4109.0
2693,38,3,1,10,2,2,2752.0
3687,38,3,1,11,2,2,110.0
437,38,3,1,12,2,2,611032.0
4784,38,3,2,4,2,2,1586585.0
5381,38,3,2,5,2,2,107574.0
6082,38,3,2,8,2,2,76695.0
6623,38,3,2,9,1,1,5.9
1049,38,3,2,12,2,2,1694159.0
2233,38,4,1,2,2,2,174441.0
1662,38,4,1,3,2,2,187932.0
3270,38,4,1,6,2,2,251448.0
4206,38,4,1,7,2,2,3846.0
2694,38,4,1,10,2,2,2742.0
3688,38,4,1,11,2,2,104.0
438,38,4,1,12,2,2,620513.0
4785,38,4,2,4,2,2,1643035.0
5382,38,4,2,5,2,2,107037.0
6083,38,4,2,8,2,2,78517.0
6624,38,4,2,9,1,1,6.46
1050,38,4,2,12,2,2,1750072.0
2234,38,5,1,2,2,2,177629.0
1663,38,5,1,3,2,2,179236.0
3271,38,5,1,6,2,2,266786.0
4207,38,5,1,7,2,2,3664.0
2695,38,5,1,10,2,2,1814.0
3689,38,5,1,11,2,2,108.0
439,38,5,1,12,2,2,629237.0
4786,38,5,2,4,2,2,1648680.0
5383,38,5,2,5,2,2,110732.0
6084,38,5,2,8,2,2,82038.0
6625,38,5,2,9,1,1,8.45
1051,38,5,2,12,2,2,1759412.0
2235,38,6,1,2,2,2,182825.0
1664,38,6,1,3,2,2,168970.0
3272,38,6,1,6,2,2,287532.0
4208,38,6,1,7,2,2,3399.0
2696,38,6,1,10,2,2,1656.0
3690,38,6,1,11,2,2,106.0
440,38,6,1,12,2,2,644488.0
4787,38,6,2,4,2,2,1707953.0
5384,38,6,2,5,2,2,119995.0
6085,38,6,2,8,2,2,86635.0
6626,38,6,2,9,1,1,8.95
1052,38,6,2,12,2,2,1827948.0
2236,38,7,1,2,2,2,184247.0
1665,38,7,1,3,2,2,158511.0
3273,38,7,1,6,2,2,307315.0
4209,38,7,1,7,2,2,3126.0
2697,38,7,1,10,2,2,1460.0
3691,38,7,1,11,2,2,100.0
441,38,7,1,12,2,2,654759.0
4788,38,7,2,4,2,2,1744261.0
5385,38,7,2,5,2,2,126189.0
6086,38,7,2,8,2,2,94053.0
6627,38,7,2,9,1,1,10.35
1053,38,7,2,12,2,2,1870450.0
2237,38,8,1,2,2,2,182315.0
1666,38,8,1,3,2,2,148429.0
3274,38,8,1,6,2,2,324478.0
4210,38,8,1,7,2,2,2611.0
2698,38,8,1,10,2,2,1309.0
3692,38,8,1,11,2,2,98.0
442,38,8,1,12,2,2,659240.0
5638,38,8,2,1,2,2,55016.0
4789,38,8,2,4,2,2,1789508.0
5386,38,8,2,5,2,2,137260.0
6087,38,8,2,8,2,2,101410.0
6628,38,8,2,9,1,1,10.44
1054,38,8,2,12,2,2,1926768.0
2238,38,9,1,2,2,2,180365.0
1667,38,9,1,3,2,2,141079.0
3275,38,9,1,6,2,2,339231.0
4211,38,9,1,7,2,2,1758.0
2699,38,9,1,10,2,2,1234.0
3693,38,9,1,11,2,2,172.0
443,38,9,1,12,2,2,663839.0
5639,38,9,2,1,2,2,186360.0
4790,38,9,2,4,2,2,1834250.0
5387,38,9,2,5,2,2,163842.0
6088,38,9,2,8,2,2,99128.0
6629,38,9,2,9,1,1,12.24
1055,38,9,2,12,2,2,1998092.0
2239,38,10,1,2,2,2,177921.0
1668,38,10,1,3,2,2,133291.0
3276,38,10,1,6,2,2,354592.0
4212,38,10,1,7,2,2,1353.0
2700,38,10,1,10,2,2,1283.0
3694,38,10,1,11,2,2,569.0
444,38,10,1,12,2,2,669009.0
5640,38,10,2,1,2,2,286244.0
4791,38,10,2,4,2,2,1864473.0
5388,38,10,2,5,2,2,174395.0
6089,38,10,2,8,2,2,103058.0
6630,38,10,2,9,1,1,13.38
1056,38,10,2,12,2,2,2038868.0
2240,38,11,1,2,2,2,175698.0
1669,38,11,1,3,2,2,123811.0
3277,38,11,1,6,2,2,368931.0
4213,38,11,1,7,2,2,1070.0
2701,38,11,1,10,2,2,916.0
3695,38,11,1,11,2,2,705.0
445,38,11,1,12,2,2,671131.0
5641,38,11,2,1,2,2,506622.0
4792,38,11,2,4,2,2,1885400.0
5389,38,11,2,5,2,2,186081.0
6090,38,11,2,8,2,2,107769.0
6631,38,11,2,9,1,1,16.71
1057,38,11,2,12,2,2,2071481.0
2241,38,12,1,2,2,2,173242.0
1670,38,12,1,3,2,2,113575.0
3278,38,12,1,6,2,2,382191.0
4214,38,12,1,7,2,2,39568.0
2702,38,12,1,10,2,2,893.0
3696,38,12,1,11,2,2,610.0
446,38,12,1,12,2,2,710079.0
5642,38,12,2,1,2,2,619442.0
4793,38,12,2,4,2,2,1899863.0
5390,38,12,2,5,2,2,193066.0
6091,38,12,2,8,2,2,114399.0
6632,38,12,2,9,1,1,17.86
1058,38,12,2,12,2,2,2092929.0
2242,38,13,1,2,2,2,169836.0
1671,38,13,1,3,2,2,102619.0
3279,38,13,1,6,2,2,398668.0
4215,38,13,1,7,2,2,42822.0
2703,38,13,1,10,2,2,880.0
3697,38,13,1,11,2,2,785.0
447,38,13,1,12,2,2,715610.0
5643,38,13,2,1,2,2,716757.0
4794,38,13,2,4,2,2,1950459.0
5391,38,13,2,5,2,2,179644.0
6092,38,13,2,8,2,2,120192.0
6633,38,13,2,9,1,1,18.78
1059,38,13,2,12,2,2,2130103.0
2243,38,14,1,2,2,2,164694.0
1672,38,14,1,3,2,2,91518.0
3280,38,14,1,6,2,2,413180.0
4216,38,14,1,7,2,2,50459.0
2704,38,14,1,10,2,2,876.0
3698,38,14,1,11,2,2,936.0
448,38,14,1,12,2,2,721663.0
5644,38,14,2,1,2,2,877491.0
4795,38,14,2,4,2,2,1973040.0
5392,38,14,2,5,2,2,189964.0
6093,38,14,2,8,2,2,128161.0
6634,38,14,2,9,1,1,17.85
1060,38,14,2,12,2,2,2163004.0
2244,39,1,1,2,2,2,2508682.0
1673,39,1,1,3,2,2,4358057.0
3281,39,1,1,6,2,2,7597782.0
4217,39,1,1,7,2,2,181502.0
2705,39,1,1,10,2,2,1614.0
3699,39,1,1,11,2,2,33666.0
449,39,1,1,12,2,2,14681303.0
4796,39,1,2,4,2,2,43494660.0
5393,39,1,2,5,2,2,1638673.0
6094,39,1,2,8,2,2,5432695.0
6635,39,1,2,9,1,1,2.46
1061,39,1,2,12,2,2,45133333.0
2245,39,2,1,2,2,2,2391281.0
1674,39,2,1,3,2,2,3737241.0
3282,39,2,1,6,2,2,8598711.0
4218,39,2,1,7,2,2,192022.0
2706,39,2,1,10,2,2,1708.0
3700,39,2,1,11,2,2,35618.0
450,39,2,1,12,2,2,14956581.0
4797,39,2,2,4,2,2,44381730.0
5394,39,2,2,5,2,2,1599418.0
6095,39,2,2,8,2,2,5877366.0
6636,39,2,2,9,1,1,2.83
1062,39,2,2,12,2,2,45981148.0
2246,39,3,1,2,2,2,2315014.0
1675,39,3,1,3,2,2,3088720.0
3283,39,3,1,6,2,2,9437077.0
4219,39,3,1,7,2,2,251519.0
2707,39,3,1,10,2,2,401.0
3701,39,3,1,11,2,2,624.0
451,39,3,1,12,2,2,15093355.0
4798,39,3,2,4,2,2,45805961.0
5395,39,3,2,5,2,2,1529195.0
6096,39,3,2,8,2,2,6355814.0
6637,39,3,2,9,1,1,3.1
1063,39,3,2,12,2,2,47335156.0
2247,39,4,1,2,2,2,2259830.0
1676,39,4,1,3,2,2,2584277.0
3284,39,4,1,6,2,2,10225788.0
4220,39,4,1,7,2,2,262897.0
2708,39,4,1,10,2,2,365.0
3702,39,4,1,11,2,2,556.0
452,39,4,1,12,2,2,15333713.0
4799,39,4,2,4,2,2,46692271.0
5396,39,4,2,5,2,2,1417336.0
6097,39,4,2,8,2,2,6747718.0
6638,39,4,2,9,1,1,3.4
1064,39,4,2,12,2,2,48109607.0
2248,39,5,1,2,2,2,2236025.0
1677,39,5,1,3,2,2,2197532.0
3285,39,5,1,6,2,2,10821529.0
4221,39,5,1,7,2,2,272985.0
2709,39,5,1,10,2,2,340.0
3703,39,5,1,11,2,2,12189.0
453,39,5,1,12,2,2,15540600.0
4800,39,5,2,4,2,2,46777172.0
5397,39,5,2,5,2,2,1405211.0
6098,39,5,2,8,2,2,7153082.0
6639,39,5,2,9,1,1,4.36
1065,39,5,2,12,2,2,48182383.0
2249,39,6,1,2,2,2,2163086.0
1678,39,6,1,3,2,2,1823827.0
3286,39,6,1,6,2,2,11604260.0
4222,39,6,1,7,2,2,271587.0
2710,39,6,1,10,2,2,324.0
3704,39,6,1,11,2,2,11998.0
454,39,6,1,12,2,2,15875082.0
5645,39,6,2,1,2,2,296368.0
4801,39,6,2,4,2,2,47866327.0
